"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4077","36.2923221","7.4899E-4","0.02755404","0.0","3","79","false","2465","1.66666667","3","0","0","0.71990221","false","0","2465","264458","0.33333333"
"4079","40.6494382","2.5881E-4","0.02460059","0.0","2","88","false","2466","3.0","2","0","0","0.68532192","false","0","2466","33894","0.5"
"4081","47.42808989","0.0","0.02108455","0.0","1","93","false","2467","3.0","1","0","0","0.6315231","false","0","2467","0","0.0"
"4083","33.95674157","0.00157492","0.02944923","0.33333333","4","78","false","2468","3.5","4","0","0","0.73843856","false","0","2468","463622","0.46428571"
"4085","37.25505618","3.7453E-4","0.02684199","0.0","3","80","false","2469","1.5","3","0","1","0.71226146","false","0","2469","116138","0.5"
"4086","38.25486891","0.0","0.02614046","0.0","1","81","false","2470","2.0","1","0","0","0.70432644","false","0","2470","0","0.0"
"4088","44.04700375","7.4899E-4","0.02270302","0.0","3","93","false","2471","1.33333333","3","0","0","0.65835711","false","0","2471","291338","0.33333333"
"4090","58.54363296","7.1409E-4","0.01708128","0.0","3","110","false","2472","2.33333333","3","0","0","0.5433045","false","0","2472","2101058","0.33333333"
"4091","59.54344569","0.0","0.01679446","0.0","1","111","false","2473","3.0","1","0","0","0.53536948","false","0","2473","0","0.0"
"4093","34.81142322","0.00172062","0.0287262","0.0","3","76","false","2474","2.66666667","3","0","0","0.73165537","false","0","2474","1709708","0.33333333"
"4095","43.40973783","0.0067537","0.02303631","0.0","3","89","false","2475","3.0","3","0","0","0.66341478","false","0","2475","3183324","0.33333333"
"4097","43.24194757","0.00336996","0.02312569","0.33333333","4","87","false","2476","3.0","4","0","0","0.66474645","false","0","2476","581006","0.39285714"
"4099","37.72097378","7.4878E-4","0.02651045","0.0","3","81","false","2477","2.33333333","3","0","0","0.7085637","false","0","2477","331608","0.44444444"
"4100","38.71966292","3.7467E-4","0.02582667","0.0","3","82","false","2478","2.33333333","3","0","0","0.7006376","false","0","2478","221080","0.44444444"
"4102","40.29194757","0.00137136","0.02481885","0.0","3","87","false","2479","2.66666667","3","0","0","0.68815915","false","0","2479","1459288","0.33333333"
"4104","46.15486891","5.7983E-4","0.02166619","0.0","3","89","false","2480","3.0","3","0","0","0.64162802","false","0","2480","103228","0.33333333"
"4105","46.69475655","5.6909E-4","0.02141568","0.0","3","90","false","2481","3.0","3","0","0","0.6373432","false","0","2481","74500","0.33333333"
"4107","43.14438202","6.7358E-4","0.02317799","0.0","3","93","false","2482","2.33333333","3","0","0","0.66552078","false","0","2482","279156","0.33333333"
"4109","40.35805243","3.8068E-4","0.0247782","0.0","2","74","false","2483","3.0","2","0","0","0.6876345","false","0","2483","726292","0.5"
"4111","41.33089888","0.05549577","0.02419497","0.33333333","3","91","false","2484","4.0","3","0","0","0.6799135","false","0","2484","15601230","0.40740741"
"4113","45.35561798","0.00651298","0.02204799","0.0","3","95","false","2485","3.0","3","0","0","0.64797129","false","0","2485","1710672","0.33333333"
"4115","37.15318352","0.00206772","0.02691559","0.0","3","82","false","2486","3.0","3","0","0","0.71306997","false","0","2486","731998","0.4"
"4117","35.77453184","0.0184582","0.02795285","0.0","3","72","false","2487","3.0","3","0","0","0.72401165","false","0","2487","12760654","0.4"
"4119","41.12209738","0.0018041","0.02431783","0.0","3","86","false","2488","2.33333333","3","0","0","0.68157066","false","0","2488","1779448","0.33333333"
"4120","42.12191011","0.0","0.02374061","0.0","1","87","false","2489","3.0","1","0","0","0.67363563","false","0","2489","0","0.0"
"4122","45.01610487","0.00296721","0.02221427","0.0","3","88","false","2490","2.0","3","0","0","0.65066583","false","0","2490","624640","0.33333333"
"4124","37.52602996","0.00443826","0.02664817","0.33333333","4","85","false","2491","3.5","4","0","0","0.71011087","false","0","2491","4660314","0.36111111"
"4126","39.88689139","0.0","0.02507089","0.0","1","90","false","2492","3.0","1","0","0","0.69137388","false","0","2492","0","0.0"
"4128","37.76198502","0.00227677","0.02648166","0.33333333","3","82","false","2493","3.33333333","3","0","0","0.70823821","false","0","2493","1598806","0.42857143"
"4130","42.27228464","0.00190031","0.02365616","0.33333333","4","84","false","2494","3.5","4","0","0","0.67244219","false","0","2494","1422900","0.40625"
"4131","41.48670412","0.00400456","0.02410411","0.33333333","4","84","false","2495","3.75","4","0","0","0.67867695","false","0","2495","2325618","0.38888889"
"4133","35.34756554","0.0","0.02829049","0.0","3","77","false","2496","3.0","2","0","0","0.72740027","false","1","2496","0","0.0"
"4135","37.60636704","0.00201726","0.02659124","0.0","3","82","false","2497","2.66666667","3","0","0","0.70947328","false","0","2497","913098","0.33333333"
"4136","38.21198502","0.00151684","0.0261698","0.0","3","83","false","2498","2.33333333","3","0","0","0.70466679","false","0","2498","696902","0.33333333"
"4138","61.84906367","0.00243053","0.01616839","0.0","3","117","false","2499","2.33333333","3","0","0","0.51707092","false","0","2499","2448676","0.33333333"
"4139","61.68876404","0.00253887","0.01621041","0.0","3","116","false","2500","2.33333333","3","0","0","0.51834314","false","0","2500","3319694","0.33333333"
"4141","41.00805243","7.4899E-4","0.02438545","0.0","3","87","false","2501","1.66666667","3","0","0","0.68247577","false","0","2501","578486","0.33333333"
"4142","40.00898876","0.00112317","0.02499438","0.33333333","3","86","false","2502","3.0","3","0","0","0.69040485","false","0","2502","867720","0.44444444"
"4144","43.65599251","0.00117984","0.02290636","0.0","3","92","false","2503","2.0","3","0","0","0.66146038","false","0","2503","792760","0.33333333"
"4145","44.45805243","5.4267E-4","0.02249311","0.0","2","93","false","2504","2.5","2","0","0","0.65509482","false","0","2504","275108","0.5"
"4147","53.27340824","0.0023115","0.01877109","0.0","3","103","false","2505","2.33333333","3","0","0","0.58513168","false","0","2505","7641698","0.33333333"
"4149","44.61348315","0.0120657","0.02241475","0.0","2","79","false","2506","3.5","2","0","0","0.65386124","false","0","2506","5830378","0.5"
"4151","41.93501873","0.0032208","0.02384642","0.16666667","4","95","false","2507","3.0","4","0","0","0.6751189","false","0","2507","1925484","0.3125"
"4152","42.26273408","9.6038E-4","0.02366151","0.0","3","96","false","2508","3.0","3","0","0","0.67251798","false","0","2508","1381056","0.33333333"
"4154","43.62808989","4.2853E-4","0.02292101","0.0","3","98","false","2509","2.0","3","0","0","0.66168183","false","0","2509","1033702","0.33333333"
"4155","44.62790262","0.0","0.02240751","0.0","1","99","false","2510","3.0","1","0","0","0.6537468","false","0","2510","0","0.0"
"4157","46.76067416","0.00764513","0.02138549","0.0","4","100","false","2511","2.5","4","0","0","0.63682005","false","0","2511","2314538","0.25"
"4159","37.19850187","0.00468624","0.0268828","0.0","3","80","false","2512","3.0","3","0","0","0.7127103","false","0","2512","2482974","0.33333333"
"4161","29.45973783","0.11263462","0.03394463","0.16666667","4","71","false","2513","3.5","4","0","0","0.77412906","false","0","2513","176895348","0.33333333"
"4164","31.97808989","0.00161061","0.03127141","0.0","3","67","false","2514","2.5","3","0","1","0.75414214","false","0","2514","1377196","0.5"
"4165","31.62602996","0.00174045","0.03161952","0.0","3","68","false","2515","3.0","3","0","1","0.75693627","false","0","2515","1374152","0.5"
"4167","47.06067416","0.00474985","0.02124916","0.0","3","97","false","2516","2.66666667","3","0","0","0.63443909","false","0","2516","789710","0.33333333"
"4169","39.07003745","0.00141247","0.02559506","0.0","3","86","false","2517","2.33333333","3","0","0","0.69785685","false","0","2517","1108990","0.33333333"
"4171","34.66535581","6.6078E-4","0.02884724","0.0","3","69","false","2518","3.0","3","0","0","0.73281464","false","0","2518","1766674","0.4"
"4174","37.1164794","7.4899E-4","0.02694221","0.0","3","83","false","2519","1.66666667","3","0","0","0.71336127","false","0","2519","142926","0.33333333"
"4176","35.88745318","0.01094954","0.02786489","0.0","3","80","false","2520","2.33333333","3","0","0","0.72311545","false","0","2520","4852160","0.33333333"
"4178","38.3576779","0.00269678","0.0260704","0.0","3","72","false","2521","3.0","3","0","0","0.70351049","false","0","2521","1655300","0.33333333"
"4180","40.86910112","0.00318873","0.02446836","0.33333333","3","85","false","2522","3.33333333","3","0","0","0.68357856","false","0","2522","3987400","0.42857143"
"4182","34.73576779","0.00109235","0.02878877","0.0","3","69","false","2523","3.0","3","0","0","0.73225581","false","0","2523","3114612","0.4"
"4184","58.33370787","0.0","0.01714275","0.0","1","112","false","2524","3.0","1","0","0","0.54497057","false","0","2524","0","0.0"
"4186","46.94906367","4.6913E-4","0.02129968","0.0","3","83","false","2525","3.0","3","0","0","0.63532489","false","0","2525","186448","0.4"
"4188","34.28314607","0.03769076","0.02916885","0.16666667","4","80","false","2526","3.5","4","0","0","0.73584805","false","0","2526","8569250","0.33333333"
"4190","46.75636704","0.0","0.02138746","1.0","2","86","false","2527","2.5","2","0","0","0.63685423","false","0","2527","0","0.83333333"
"4192","48.02509363","0.0","0.02082245","0.0","1","96","false","2528","3.0","1","0","0","0.62678497","false","0","2528","0","0.0"
"4194","39.417603","0.01253519","0.02536938","0.0","3","91","false","2529","3.66666667","3","0","0","0.69509839","false","0","2529","98586772","0.33333333"
"4196","30.75973783","0.01182951","0.03251003","0.33333333","4","68","false","2530","3.25","4","0","0","0.7638116","false","0","2530","70853180","0.375"
"4198","37.06329588","0.00635483","0.02698087","0.0","4","83","false","2531","3.25","4","0","0","0.71378337","false","0","2531","4575410","0.28125"
"4200","43.04831461","7.4899E-4","0.02322971","0.0","3","92","false","2532","1.66666667","3","0","0","0.66628322","false","0","2532","291338","0.33333333"
"4201","44.04812734","0.0","0.02270244","0.0","1","93","false","2533","3.0","1","0","0","0.6583482","false","0","2533","0","0.0"
"4203","50.81928839","0.03096542","0.01967757","0.0","2","98","false","2534","2.0","2","0","0","0.60460882","false","0","2534","24036190","0.5"
"4204","51.72621723","0.03062534","0.01933256","0.0","2","99","false","2535","2.0","2","0","0","0.59741097","false","0","2535","23785444","0.5"
"4206","56.76441948","3.8386E-4","0.01761667","0.0","3","112","false","2536","2.33333333","3","0","0","0.55742524","false","0","2536","251514","0.33333333"
"4210","54.79831461","0.0","0.01824874","0.0","1","105","false","2537","4.0","1","0","0","0.57302925","false","0","2537","0","0.0"
"4211","53.79850187","0.03168404","0.01858788","0.0","4","104","false","2538","2.0","4","0","0","0.58096427","false","0","2538","78230030","0.25"
"4214","57.75430712","0.00224509","0.01731473","0.0","2","113","false","2539","3.5","2","0","0","0.54956899","false","0","2539","1507392","0.5"
"4215","56.75674157","0.01599621","0.01761905","0.0","4","112","false","2540","2.5","4","0","0","0.55748618","false","0","2540","11051392","0.25"
"4217","38.76554307","0.0050634","0.0257961","0.0","3","78","false","2541","3.0","3","0","0","0.70027347","false","0","2541","934628","0.33333333"
"4219","48.77284644","0.00627719","0.02050321","0.16666667","4","88","false","2542","3.25","4","0","0","0.62085043","false","0","2542","3991596","0.30555556"
"4220","49.77191011","7.4899E-4","0.02009165","0.0","3","89","false","2543","2.0","3","0","0","0.61292135","false","0","2543","285322","0.33333333"
"4222","48.69775281","1.85E-6","0.02053483","0.0","3","98","false","2544","3.33333333","3","0","0","0.62144641","false","0","2544","122","0.46666667"
"4223","48.69550562","1.2696E-4","0.02053578","0.33333333","4","98","false","2545","3.5","4","0","0","0.62146424","false","0","2545","355424","0.40625"
"4225","41.4505618","0.00117695","0.02412513","0.33333333","3","80","false","2546","3.0","3","0","0","0.6789638","false","0","2546","501908","0.44444444"
"4226","41.64007491","0.00523755","0.02401533","0.0","3","80","false","2547","3.0","3","0","0","0.67745972","false","0","2547","2694152","0.33333333"
"4228","38.15805243","0.0","0.02620679","0.0","1","83","false","2548","4.0","1","0","0","0.70509482","false","0","2548","0","0.0"
"4230","32.82883895","0.026557","0.03046102","0.33333333","3","77","false","2549","3.33333333","3","0","0","0.74739017","false","0","2549","7085638","0.42857143"
"4231","32.25468165","0.02676115","0.03100325","0.33333333","3","76","false","2550","3.33333333","3","0","0","0.75194697","false","0","2550","7122592","0.42857143"
"4233","44.1906367","3.7481E-4","0.02262923","0.0","3","93","false","2551","2.33333333","3","0","0","0.65721717","false","0","2551","708004","0.33333333"
"4235","43.76985019","7.4899E-4","0.02284678","0.0","3","89","false","2552","1.66666667","3","0","0","0.66055674","false","0","2552","509042","0.33333333"
"4236","44.76966292","0.0","0.02233655","0.0","1","90","false","2553","3.0","1","0","0","0.65262172","false","0","2553","0","0.0"
"4238","61.06142322","0.00371871","0.01637695","0.0","3","109","false","2554","2.33333333","3","0","0","0.52332204","false","0","2554","2702902","0.33333333"
"4239","62.06123596","0.0","0.01611312","0.0","1","110","false","2555","3.0","1","0","0","0.51538702","false","0","2555","0","0.0"
"4241","46.51685393","5.609E-4","0.02149758","0.0","3","97","false","2556","2.33333333","3","0","0","0.63875513","false","0","2556","122958","0.33333333"
"4242","47.51666667","0.0","0.02104525","0.0","1","98","false","2557","3.0","1","0","0","0.63082011","false","0","2557","0","0.0"
"4244","40.94250936","0.00957429","0.02442449","0.0","3","95","false","2558","3.33333333","3","0","0","0.68299596","false","0","2558","6109822","0.38888889"
"4246","44.582397","4.0502E-4","0.02243038","0.0","3","102","false","2559","3.0","3","0","0","0.65410796","false","0","2559","462524","0.4"
"4247","44.58071161","3.8418E-4","0.02243123","0.0","3","102","false","2560","3.0","3","0","0","0.65412134","false","0","2560","185076","0.4"
"4249","52.52659176","0.0","0.01903798","0.0","1","91","false","2561","3.0","1","0","0","0.5910588","false","0","2561","0","0.0"
"4252","46.22134831","0.0012751","0.02163502","0.0","3","92","false","2562","3.33333333","3","0","0","0.64110041","false","0","2562","890882","0.38888889"
"4254","37.6423221","7.4927E-4","0.02656584","0.0","3","82","false","2563","2.33333333","3","0","0","0.70918792","false","0","2563","396776","0.33333333"
"4256","48.08558052","0.0","0.02079626","0.0","1","82","false","2564","3.0","1","0","0","0.62630492","false","0","2564","0","0.0"
"4258","39.86666667","0.00130912","0.02508361","0.0","3","92","false","2565","3.33333333","3","0","0","0.69153439","false","0","2565","7903928","0.33333333"
"4260","62.64363296","0.0","0.01596331","0.0","1","111","false","2566","4.0","1","0","0","0.51076482","false","0","2566","0","0.0"
"4262","41.88988764","0.0085595","0.02387211","0.0","3","97","false","2567","3.33333333","3","0","0","0.67547708","false","0","2567","5432068","0.33333333"
"4264","34.39962547","0.00134087","0.02907008","0.16666667","4","79","false","2568","3.25","4","0","0","0.73492361","false","0","2568","804024","0.45833333"
"4266","1.0","1.0","1.0","0.0","3","1","false","2569","1.0","3","0","0","1.0","false","0","2569","6","0.0"
"4267","1.66666667","0.0","0.6","0.0","1","2","false","2570","3.0","1","0","0","0.66666667","false","0","2570","0","0.0"
"4269","41.97059925","9.21E-4","0.0238262","0.0","3","92","false","2571","2.33333333","3","0","0","0.67483651","false","0","2571","334888","0.33333333"
"4270","41.52397004","0.00162402","0.02408248","0.0","3","92","false","2572","2.66666667","3","0","0","0.67838119","false","0","2572","389276","0.33333333"
"4272","42.17153558","5.5013E-4","0.02371268","0.0","3","94","false","2573","3.0","3","0","0","0.67324178","false","0","2573","284972","0.4"
"4273","41.7159176","0.00392163","0.02397166","0.0","3","94","false","2574","4.0","3","0","0","0.6768578","false","0","2574","2743530","0.375"
"4276","38.83389513","0.01098997","0.0257507","0.0","3","85","false","2575","2.66666667","3","0","0","0.69973099","false","0","2575","8130334","0.33333333"
"4277","39.8329588","7.4899E-4","0.02510484","0.0","3","86","false","2576","1.66666667","3","0","0","0.69180191","false","0","2576","503214","0.33333333"
"4280","43.13108614","0.03686346","0.02318513","0.0","3","91","false","2577","3.66666667","3","0","0","0.6656263","false","0","2577","13793754","0.38095238"
"4281","42.63707865","0.05596401","0.02345376","0.0","4","91","false","2578","3.25","4","0","0","0.66954699","false","0","2578","15522068","0.32142857"
"4283","40.79868914","0.00300603","0.02451059","0.0","3","92","false","2579","3.66666667","3","0","0","0.68413739","false","0","2579","14910232","0.38095238"
"4284","41.58258427","0.00161092","0.02404853","0.0","3","93","false","2580","3.0","3","0","0","0.677916","false","0","2580","8876384","0.33333333"
"4286","43.60149813","0.0065752","0.02293499","0.0","3","89","false","2581","3.0","3","0","0","0.66189287","false","0","2581","4402584","0.33333333"
"4289","37.21460674","0.00303956","0.02687117","0.0","3","80","false","2582","3.0","3","0","0","0.71258249","false","0","2582","3486874","0.4"
"4290","36.22677903","0.01153355","0.02760389","0.0","4","79","false","2583","3.25","4","0","0","0.72042239","false","0","2583","11640618","0.28125"
"4292","38.95018727","0.0101025","0.02567382","0.33333333","3","81","false","2584","3.66666667","3","0","0","0.69880804","false","0","2584","11378072","0.55555556"
"4295","42.03895131","0.00225814","0.02378746","0.0","3","82","false","2585","3.0","3","0","0","0.67429404","false","0","2585","1778232","0.4"
"4296","41.817603","0.00221302","0.02391337","0.0","3","83","false","2586","3.0","3","0","0","0.67605077","false","0","2586","2016798","0.4"
"4298","41.61554307","0.03827154","0.02402948","0.33333333","3","80","false","2587","3.66666667","3","0","0","0.67765442","false","0","2587","10572696","0.41666667"
"4300","31.12902622","0.02939335","0.03212436","0.0","3","68","false","2588","3.33333333","3","0","0","0.76088074","false","0","2588","163080768","0.33333333"
"4302","32.06666667","0.10596548","0.03118503","0.0","4","78","false","2589","3.5","4","0","0","0.75343915","false","0","2589","230490634","0.3125"
"4304","55.05505618","2.39E-6","0.01816364","0.0","2","106","false","2590","2.5","2","0","0","0.57099162","false","0","2590","72","0.5"
"4305","54.95917603","4.1169E-4","0.01819532","0.0","3","106","false","2591","2.0","3","0","0","0.57175257","false","0","2591","708722","0.33333333"
"4307","46.70299625","0.00193168","0.0214119","0.0","4","96","false","2592","3.75","4","0","0","0.63727781","false","0","2592","2842152","0.30555556"
"4308","45.70955056","0.00248981","0.02187727","0.0","4","95","false","2593","3.25","4","0","0","0.6451623","false","0","2593","3552480","0.32142857"
"4310","40.88632959","0.06223157","0.02445805","0.0","2","95","false","2594","3.5","2","0","0","0.68344183","false","0","2594","34611734","0.5"
"4312","38.85561798","0.00207199","0.0257363","0.0","3","85","false","2595","3.0","3","0","0","0.69955859","false","0","2595","1788308","0.33333333"
"4314","42.09981273","0.00525782","0.02375307","0.0","3","90","false","2596","3.0","3","0","0","0.67381101","false","0","2596","4521742","0.33333333"
"4316","39.8576779","9.894E-4","0.02508927","0.0","3","89","false","2597","2.0","3","0","0","0.69160573","false","0","2597","444586","0.33333333"
"4318","40.39513109","0.00460995","0.02475546","0.0","3","91","false","2598","2.66666667","3","0","0","0.68734023","false","0","2598","944810","0.33333333"
"4319","39.91029963","0.0051706","0.02505619","0.0","3","90","false","2599","3.0","3","0","0","0.6911881","false","0","2599","1121488","0.33333333"
"4321","41.07921348","0.00408894","0.02434321","0.16666667","4","92","false","2600","3.75","4","0","0","0.681911","false","0","2600","2531442","0.29545455"
"4323","41.76460674","8.871E-5","0.02394372","0.0","2","81","false","2601","2.5","2","0","0","0.67647138","false","0","2601","138180","0.5"
"4325","37.3923221","0.01005132","0.02674346","0.0","3","80","false","2602","3.0","3","0","0","0.71117205","false","0","2602","2998406","0.4"
"4327","47.03913858","0.0","0.02125889","0.0","1","92","false","2603","3.0","1","0","0","0.63461001","false","0","2603","0","0.0"
"4328","46.03932584","3.7453E-4","0.02172056","0.33333333","3","91","false","2604","2.66666667","3","0","0","0.64254503","false","0","2604","81766","0.46666667"
"4330","36.53089888","3.7453E-4","0.02737409","0.33333333","3","72","false","2605","2.66666667","3","0","0","0.71800874","false","0","2605","100426","0.46666667"
"4332","57.61947566","0.0","0.01735524","0.0","1","108","false","2606","3.0","1","0","0","0.55063908","false","0","2606","0","0.0"
"4334","39.4093633","0.0","0.02537468","0.0","1","85","false","2607","4.0","1","0","0","0.69516378","false","0","2607","0","0.0"
"4336","46.03651685","4.7232E-4","0.02172189","0.0","2","84","false","2608","3.5","2","0","0","0.64256733","false","0","2608","41458","0.5"
"4338","32.9082397","0.10134031","0.03038753","0.16666667","4","77","false","2609","3.5","4","0","0","0.74676","false","0","2609","51822056","0.33333333"
"4340","41.17378277","7.0794E-4","0.0242873","0.0","3","79","false","2610","2.33333333","3","0","0","0.68116045","false","0","2610","326460","0.44444444"
"4342","58.51367041","3.7453E-4","0.01709002","0.0","3","113","false","2611","2.0","3","0","1","0.5435423","false","0","2611","567758","0.5"
"4343","59.51348315","0.0","0.01680292","0.0","2","114","false","2612","2.0","2","0","1","0.53560728","false","0","2612","0","0.0"
"4345","33.13782772","0.00229224","0.03017699","0.0","3","76","false","2613","3.33333333","3","0","0","0.74493788","false","0","2613","931958","0.33333333"
"4347","59.53782772","7.4899E-4","0.01679604","0.0","3","108","false","2614","1.66666667","3","0","0","0.53541407","false","0","2614","502922","0.33333333"
"4348","58.53876404","0.00410144","0.0170827","0.0","3","107","false","2615","3.0","3","0","0","0.54334314","false","0","2615","1993462","0.33333333"
"4352","42.05749064","0.00585588","0.02377698","0.0","2","93","false","2616","2.5","2","0","0","0.6741469","false","0","2616","1313896","0.5"
"4353","41.73314607","0.00598145","0.02396177","0.0","3","94","false","2617","2.33333333","3","0","0","0.67672106","false","0","2617","1390224","0.44444444"
"4355","63.74438202","0.00149729","0.01568766","0.0","2","112","false","2618","3.0","2","0","0","0.50202871","false","0","2618","1006992","0.5"
"4357","53.11629213","0.00112261","0.01882662","0.0","3","104","false","2619","2.33333333","3","0","0","0.58637863","false","0","2619","352308","0.33333333"
"4361","51.74550562","0.0","0.01932535","0.0","1","105","false","2620","3.0","1","0","0","0.59725789","false","0","2620","0","0.0"
"4363","41.20318352","0.00109957","0.02426997","0.0","3","84","false","2621","2.33333333","3","0","0","0.68092711","false","0","2621","201576","0.33333333"
"4364","40.20599251","0.00213941","0.02487191","0.0","3","83","false","2622","3.0","3","0","0","0.68884133","false","0","2622","496622","0.33333333"
"4366","39.8411985","0.00141589","0.02509965","0.0","3","82","false","2623","3.0","3","0","0","0.69173652","false","0","2623","367374","0.33333333"
"4368","43.26573034","0.00316618","0.02311298","0.33333333","3","88","false","2624","3.66666667","3","0","0","0.6645577","false","0","2624","402884","0.47619048"
"4370","40.50468165","0.01660226","0.0246885","0.33333333","4","93","false","2625","3.0","4","0","0","0.68647078","false","0","2625","10724308","0.39285714"
"4371","40.30205993","0.01527548","0.02481263","0.33333333","3","93","false","2626","3.66666667","3","0","0","0.68807889","false","0","2626","11190114","0.47619048"
"4373","41.77247191","0.01317747","0.02393921","0.0","3","87","false","2627","3.33333333","3","0","0","0.67640895","false","0","2627","18134326","0.33333333"
"4374","40.83857678","0.01420033","0.02448665","0.0","3","86","false","2628","3.0","3","0","0","0.68382082","false","0","2628","19148750","0.33333333"
"4376","61.03464419","0.0","0.01638414","0.0","1","109","false","2629","3.0","1","0","0","0.52353457","false","0","2629","0","0.0"
"4379","50.48164794","7.4899E-4","0.01980918","0.0","3","104","false","2630","1.66666667","3","0","0","0.60728851","false","0","2630","221218","0.33333333"
"4380","51.48146067","0.0","0.01942447","0.0","1","105","false","2631","3.0","1","0","0","0.59935349","false","0","2631","0","0.0"
"4384","34.41629213","0.00448306","0.02905601","0.0","3","68","false","2632","2.66666667","3","0","0","0.73479133","false","0","2632","5124104","0.33333333"
"4385","35.40842697","0.0039603","0.02824186","0.0","3","69","false","2633","2.5","3","0","1","0.72691725","false","0","2633","4703316","0.5"
"4387","48.49026217","7.9198E-4","0.0206227","0.0","3","91","false","2634","2.66666667","3","0","0","0.62309316","false","0","2634","618396","0.33333333"
"4389","42.81947566","4.6193E-4","0.02335386","0.0","3","88","false","2635","2.33333333","3","0","0","0.6680994","false","0","2635","513170","0.33333333"
"4390","41.91292135","7.8568E-4","0.02385899","0.0","3","87","false","2636","2.0","3","0","0","0.67529428","false","0","2636","766012","0.33333333"
"4392","39.9093633","0.02945875","0.02505678","0.0","3","85","false","2637","3.33333333","3","0","0","0.69119553","false","0","2637","39283790","0.33333333"
"4394","39.99194757","7.5565E-4","0.02500503","0.0","3","81","false","2638","2.33333333","3","0","0","0.6905401","false","0","2638","104238","0.33333333"
"4395","40.33670412","5.0003E-4","0.02479132","0.0","3","82","false","2639","2.33333333","3","0","0","0.68780394","false","0","2639","94760","0.33333333"
"4397","40.57996255","6.4984E-4","0.0246427","0.0","3","82","false","2640","3.0","3","0","0","0.68587331","false","0","2640","110016","0.4"
"4399","36.72228464","0.00224523","0.02723142","0.0","3","80","false","2641","3.0","3","0","0","0.7164898","false","0","2641","884248","0.4"
"4400","37.72097378","7.4878E-4","0.02651045","0.0","3","81","false","2642","2.33333333","3","0","0","0.7085637","false","0","2642","331608","0.44444444"
"4402","36.85655431","0.01025605","0.02713222","0.0","3","81","false","2643","3.0","3","0","0","0.71542417","false","0","2643","4594064","0.33333333"
"4404","39.38614232","8.5307E-4","0.02538964","0.0","3","90","false","2644","3.0","3","0","0","0.69534808","false","0","2644","1243848","0.4"
"4406","47.92191011","0.00112331","0.02086728","0.0","3","98","false","2645","2.0","3","0","0","0.62760389","false","0","2645","1061992","0.33333333"
"4407","48.92172285","0.0","0.02044082","0.0","1","99","false","2646","3.0","1","0","0","0.61966887","false","0","2646","0","0.0"
"4409","61.57397004","0.0","0.01624063","0.0","1","114","false","2647","4.0","1","0","0","0.51925421","false","0","2647","0","0.0"
"4411","45.61404494","0.0","0.02192307","0.0","1","103","false","2648","3.0","1","0","0","0.64592028","false","0","2648","0","0.0"
"4413","41.88483146","0.00112339","0.02387499","0.0","4","91","false","2649","1.75","4","0","0","0.67551721","false","0","2649","1065468","0.25"
"4414","42.88464419","0.0","0.02331837","0.0","1","92","false","2650","4.0","1","0","0","0.66758219","false","0","2650","0","0.0"
"4416","40.16310861","0.0036267","0.02489847","0.0","2","86","false","2651","2.5","2","0","0","0.68918168","false","0","2651","1900314","0.5"
"4419","54.26947566","0.00157867","0.01842656","0.0","3","104","false","2652","2.33333333","3","0","0","0.57722638","false","0","2652","5723102","0.33333333"
"4421","42.0670412","4.201E-5","0.02377158","0.0","2","89","false","2653","2.5","2","0","0","0.6740711","false","0","2653","6992","0.5"
"4422","42.182397","5.6E-7","0.02370657","0.0","2","89","false","2654","2.5","2","0","0","0.67315558","false","0","2654","16","0.5"
"4424","42.07846442","0.00674794","0.02376513","0.0","3","91","false","2655","3.0","3","0","0","0.67398044","false","0","2655","2039894","0.33333333"
"4426","50.3494382","0.0","0.01986119","0.0","1","96","false","2656","4.0","1","0","0","0.60833779","false","0","2656","0","0.0"
"4427","49.34962547","0.00112339","0.02026358","0.0","4","95","false","2657","1.5","4","0","0","0.61627281","false","0","2657","1526538","0.25"
"4430","41.54213483","0.01936301","0.02407195","0.0","4","97","false","2658","3.5","4","0","0","0.67823703","false","0","2658","44940080","0.25"
"4432","45.95093633","7.7041E-4","0.02176234","0.0","3","101","false","2659","3.0","3","0","0","0.64324654","false","0","2659","622404","0.4"
"4433","46.94831461","3.7457E-4","0.02130002","0.0","3","102","false","2660","2.33333333","3","0","0","0.63533084","false","0","2660","310810","0.44444444"
"4436","46.94812734","0.00152933","0.0213001","0.0","3","95","false","2661","3.0","3","0","0","0.63533232","false","0","2661","275626","0.33333333"
"4439","39.14606742","0.0034437","0.02554535","0.0","3","80","false","2662","3.0","3","0","0","0.69725343","false","0","2662","599650","0.33333333"
"4441","44.56235955","6.1345E-4","0.02244046","0.0","3","101","false","2663","3.0","3","0","0","0.65426699","false","0","2663","1009518","0.33333333"
"4443","39.99700375","3.8134E-4","0.02500187","0.0","3","87","false","2664","2.33333333","3","0","0","0.69049997","false","0","2664","129784","0.33333333"
"4444","39.98951311","3.8695E-4","0.02500656","0.0","3","87","false","2665","2.33333333","3","0","0","0.69055942","false","0","2665","130014","0.33333333"
